Core,Subst,chembl_id
CSCCC(NC(=O)C(CC(C)C)NC(C)=O)C(=O)NC(CC(C)C)C(O)C1CCCC1C(=O)NC(C[*:1])[*:2],O=C(O)[*:2].[*:1],CHEMBL190010
CN1C(=O)C(c2cccc(-c3cccnc3)c2)([*:1])N=C1N,c1cc2c(cc1[*:1])CCO2,CHEMBL566414
CN1C(=O)C(c2cccc(-c3cccnc3)c2)([*:1])N=C1N,c1cc2c(cc1[*:1])OCCO2,CHEMBL584917
CN1C(=O)C(c2cccc(-c3cccnc3)c2)([*:1])N=C1N,c1cc2c(cc1[*:1])OCO2,CHEMBL566415
CN1CC(C)(c2cc(NC(=O)c3ccc(Cl)cn3)ccc2[*:1])N=C(N)C1=O,[*:1],CHEMBL1921816
CN1CC(C)(c2cc(NC(=O)c3ccc(Cl)cn3)ccc2[*:1])N=C(N)C1=O,F[*:1],CHEMBL1923297_CHEMBL4550000
CN1CC(N)=NC(C)(c2cccc(NC(=O)c3ccc([*:1])cn3)c2)C1=O,Cl[*:1],CHEMBL1923158_CHEMBL1923159_CHEMBL1923160
CN1CC(N)=NC(C)(c2cccc(NC(=O)c3ccc([*:1])cn3)c2)C1=O,N#C[*:1],CHEMBL1923294
CN1CC(N)=NC(C)(c2cccc(NC(=O)c3ccc([*:1])cn3)c2)C1=O,FC(F)(F)[*:1],CHEMBL1923295
Cc1c(O[*:1])cc2oc3c(c(=O)c2c1O)-c1ccc(O)cc1OC3[*:2],CO[*:2].[*:1],CHEMBL498456
Cc1c(O[*:1])cc2oc3c(c(=O)c2c1O)-c1ccc(O)cc1OC3[*:2],O[*:2].[*:1],CHEMBL222274
Cc1c(O[*:1])cc2oc3c(c(=O)c2c1O)-c1ccc(O)cc1OC3[*:2],C[*:1].O[*:2],CHEMBL3287409
NC1=NC(c2cccc(-c3cncnc3)c2)(c2ccnc([*:1])c2)c2ccccc21,[*:1],CHEMBL2177307
NC1=NC(c2cccc(-c3cncnc3)c2)(c2ccnc([*:1])c2)c2ccccc21,FC(F)(F)[*:1],CHEMBL2177308
O=C(C=Cc1ccc([*:2])cc1)C=C(O)C=Cc1ccc(O[*:1])c([*:3])c1,O[*:2].[*:1].[*:3],CHEMBL131770
O=C(C=Cc1ccc([*:2])cc1)C=C(O)C=Cc1ccc(O[*:1])c([*:3])c1,CO[*:3].C[*:2].[*:1],CHEMBL3763318
O=C(C=Cc1ccc([*:2])cc1)C=C(O)C=Cc1ccc(O[*:1])c([*:3])c1,CO[*:3].c1ccc(CO[*:2])cc1.[*:1],CHEMBL3763944
O=C(C=Cc1ccc([*:2])cc1)C=C(O)C=Cc1ccc(O[*:1])c([*:3])c1,CO[*:2].C[*:1].[*:3],CHEMBL454662
O=C(C=Cc1ccc([*:2])cc1)C=C(O)C=Cc1ccc(O[*:1])c([*:3])c1,CO[*:2].c1ccc(C[*:1])cc1.[*:3],CHEMBL3763815
O=C(C=Cc1ccc([*:2])cc1)C=C(O)C=Cc1ccc(O[*:1])c([*:3])c1,O[*:2].c1ccc(C[*:1])cc1.[*:3],CHEMBL3765061
O=C(C=Cc1ccc(OCc2ccc([*:2])c([*:4])c2)cc1)C=C(O)C=Cc1ccc(OCc2ccc([*:1])c([*:3])c2)cc1,[*:1].[*:2].[*:3].[*:4],CHEMBL3763728
O=C(C=Cc1ccc(OCc2ccc([*:2])c([*:4])c2)cc1)C=C(O)C=Cc1ccc(OCc2ccc([*:1])c([*:3])c2)cc1,F[*:2].F[*:1].[*:3].[*:4],CHEMBL3764465
O=C(C=Cc1ccc(OCc2ccc([*:2])c([*:4])c2)cc1)C=C(O)C=Cc1ccc(OCc2ccc([*:1])c([*:3])c2)cc1,F[*:4].F[*:3].[*:1].[*:2],CHEMBL3763264
O=C(NN=Cc1cc([*:2])c([*:1])c([*:3])c1[*:4])N1CCN(c2ccccn2)CC1,C[*:1].[*:2].[*:3].[*:4],CHEMBL4798846
O=C(NN=Cc1cc([*:2])c([*:1])c([*:3])c1[*:4])N1CCN(c2ccccn2)CC1,Br[*:1].[*:2].[*:3].[*:4],CHEMBL4746898
O=C(NN=Cc1cc([*:2])c([*:1])c([*:3])c1[*:4])N1CCN(c2ccccn2)CC1,FC(F)(F)[*:1].[*:2].[*:3].[*:4],CHEMBL4748077
O=C(NN=Cc1cc([*:2])c([*:1])c([*:3])c1[*:4])N1CCN(c2ccccn2)CC1,Cl[*:1].[*:2].[*:3].[*:4],CHEMBL4740676
O=C(NN=Cc1cc([*:2])c([*:1])c([*:3])c1[*:4])N1CCN(c2ccccn2)CC1,F[*:1].[*:2].[*:3].[*:4],CHEMBL4788019
O=C(NN=Cc1cc([*:2])c([*:1])c([*:3])c1[*:4])N1CCN(c2ccccn2)CC1,O=[N+]([O-])[*:1].[*:2].[*:3].[*:4],CHEMBL4744259
O=C(NN=Cc1cc([*:2])c([*:1])c([*:3])c1[*:4])N1CCN(c2ccccn2)CC1,FC(F)(F)O[*:1].[*:2].[*:3].[*:4],CHEMBL4782122
O=C(NN=Cc1cc([*:2])c([*:1])c([*:3])c1[*:4])N1CCN(c2ccccn2)CC1,C[*:3].[*:1].[*:2].[*:4],CHEMBL4763376
O=C(NN=Cc1cc([*:2])c([*:1])c([*:3])c1[*:4])N1CCN(c2ccccn2)CC1,CO[*:3].CO[*:4].[*:1].[*:2],CHEMBL4794098
O=C(NN=Cc1cc([*:2])c([*:1])c([*:3])c1[*:4])N1CCN(c2ccccn2)CC1,F[*:1].F[*:4].[*:2].[*:3],CHEMBL4763434
O=C(NN=Cc1cc([*:2])c([*:1])c([*:3])c1[*:4])N1CCN(c2ccccn2)CC1,CO[*:1].CO[*:2].CO[*:3].[*:4],CHEMBL4800161
COc1cc2c(cc1[*:1])C(=O)C(=CC1CCN(Cc3ccccc3)CC1)C2,[*:1],CHEMBL3818084_CHEMBL4241840
COc1cc2c(cc1[*:1])C(=O)C(=CC1CCN(Cc3ccccc3)CC1)C2,CO[*:1],CHEMBL168938
NC1=NC2(CO1)c1cc(NC(=O)c3ccc(Cl)cn3)ccc1Oc1cnc([*:1])cc12,CO[*:1],CHEMBL4287410
NC1=NC2(CO1)c1cc(NC(=O)c3ccc(Cl)cn3)ccc1Oc1cnc([*:1])cc12,C[*:1],CHEMBL4289749
NC1=NC2(CO1)c1cc(NC(=O)c3ccc(Cl)cn3)ccc1Oc1cnc([*:1])cc12,C1CC([*:1])CCO1,CHEMBL4286331
NC1=NC2(CO1)c1cc(NC(=O)c3ccc(Cl)cn3)ccc1Oc1cnc([*:1])cc12,C1=C([*:1])COCC1,CHEMBL4294221
NC1=NC2(CO1)c1cc(NC(=O)c3ccc(Cl)cn3)ccc1Oc1cnc([*:1])cc12,C1CC1[*:1],CHEMBL4279064
NC1=NC2(CO1)c1cc(NC(=O)c3ccc(Cl)cn3)ccc1Oc1cnc([*:1])cc12,Cl[*:1],CHEMBL4291981
NC1=NC(c2ccc(OC([*:1])[*:2])cc2)(c2cccc([*:3])c2)CO1,Fc1ccc([*:3])cn1.[*:1].[*:2],CHEMBL2177314
NC1=NC(c2ccc(OC([*:1])[*:2])cc2)(c2cccc([*:3])c2)CO1,Clc1cccc([*:3])c1.[*:1].[*:2],CHEMBL2177311
NC1=NC(c2ccc(OC([*:1])[*:2])cc2)(c2cccc([*:3])c2)CO1,c1cncc([*:3])c1.[*:1].[*:2],CHEMBL2177312
NC1=NC(c2ccc(OC([*:1])[*:2])cc2)(c2cccc([*:3])c2)CO1,Fc1ccc(Cl)cc1[*:3].[*:1].[*:2],CHEMBL2177310
NC1=NC(c2ccc(OC([*:1])[*:2])cc2)(c2cccc([*:3])c2)CO1,Fc1ncccc1[*:3].[*:1].[*:2],CHEMBL2177315
NC1=NC(c2ccc(OC([*:1])[*:2])cc2)(c2cccc([*:3])c2)CO1,F[*:1].F[*:2].Fc1ncccc1[*:3],CHEMBL2177316
COc1ccc(C2(c3cccc(-c4cncnc4)c3)N=C(N)C([*:1])=N2)cc1[*:2],C[*:1].[*:2],CHEMBL2180025
COc1ccc(C2(c3cccc(-c4cncnc4)c3)N=C(N)C([*:1])=N2)cc1[*:2],CC(C)[*:1].[*:2],CHEMBL2180021
COc1ccc(C2(c3cccc(-c4cncnc4)c3)N=C(N)C([*:1])=N2)cc1[*:2],C[*:1].C[*:2],CHEMBL2180027
NC1=NC(c2cccc(-c3cccnc3F)c2)([*:1])C2=NCCCN12,FC1(F)Oc2ccc([*:1])cc2O1,CHEMBL566969
NC1=NC(c2cccc(-c3cccnc3F)c2)([*:1])C2=NCCCN12,c1cc2c(cc1[*:1])OCCO2,CHEMBL566968
NC1=NC(c2cccc(-c3cccnc3F)c2)([*:1])C2=NCCCN12,c1cc2c(cc1[*:1])OCO2,CHEMBL583608
O=S(=O)(c1ccc([*:1])cc1)N(CC(O)Cn1c2ccccc2c2ccccc21)[*:2],COc1ccc(C[*:2])cc1.[*:1],CHEMBL4204985
O=S(=O)(c1ccc([*:1])cc1)N(CC(O)Cn1c2ccccc2c2ccccc21)[*:2],Cc1ccc([*:2])cc1.[*:1],CHEMBL4204085
O=S(=O)(c1ccc([*:1])cc1)N(CC(O)Cn1c2ccccc2c2ccccc21)[*:2],C1CCC([*:2])CC1.[*:1],CHEMBL4218591
O=S(=O)(c1ccc([*:1])cc1)N(CC(O)Cn1c2ccccc2c2ccccc21)[*:2],Clc1ccc(C[*:2])cc1.[*:1],CHEMBL4204582
O=S(=O)(c1ccc([*:1])cc1)N(CC(O)Cn1c2ccccc2c2ccccc21)[*:2],c1ccc(CC[*:2])cc1.[*:1],CHEMBL4204309
O=S(=O)(c1ccc([*:1])cc1)N(CC(O)Cn1c2ccccc2c2ccccc21)[*:2],c1ccc(C[*:2])cc1.[*:1],CHEMBL4208381
O=S(=O)(c1ccc([*:1])cc1)N(CC(O)Cn1c2ccccc2c2ccccc21)[*:2],O=[N+]([O-])c1ccc([*:2])cc1.[*:1],CHEMBL4204042
O=S(=O)(c1ccc([*:1])cc1)N(CC(O)Cn1c2ccccc2c2ccccc21)[*:2],FC(F)(F)c1ccc([*:2])cc1.[*:1],CHEMBL4202435
O=S(=O)(c1ccc([*:1])cc1)N(CC(O)Cn1c2ccccc2c2ccccc21)[*:2],C1CCC([*:2])CC1.CO[*:1],CHEMBL4217236
O=S(=O)(c1ccc([*:1])cc1)N(CC(O)Cn1c2ccccc2c2ccccc21)[*:2],CO[*:1].c1ccc([*:2])cc1,CHEMBL4202984
O=S(=O)(c1ccc([*:1])cc1)N(CC(O)Cn1c2ccccc2c2ccccc21)[*:2],CO[*:1].c1ccc(C[*:2])cc1,CHEMBL4205504
O=S(=O)(c1ccc([*:1])cc1)N(CC(O)Cn1c2ccccc2c2ccccc21)[*:2],CO[*:1].c1ccc(CC[*:2])cc1,CHEMBL4206849
O=S(=O)(c1ccc([*:1])cc1)N(CC(O)Cn1c2ccccc2c2ccccc21)[*:2],C1CCC([*:2])CC1.C[*:1],CHEMBL4208507
O=S(=O)(c1ccc([*:1])cc1)N(CC(O)Cn1c2ccccc2c2ccccc21)[*:2],C[*:1].c1ccc([*:2])cc1,CHEMBL4207174
O=S(=O)(c1ccc([*:1])cc1)N(CC(O)Cn1c2ccccc2c2ccccc21)[*:2],C[*:1].c1ccc(CC[*:2])cc1,CHEMBL4211220
O=S(=O)(c1ccc([*:1])cc1)N(CC(O)Cn1c2ccccc2c2ccccc21)[*:2],C[*:1].c1ccc(C[*:2])cc1,CHEMBL4218068
O=S(=O)(c1ccc([*:1])cc1)N(CC(O)Cn1c2ccccc2c2ccccc21)[*:2],C1CCC([*:2])CC1.Cl[*:1],CHEMBL4212215
O=S(=O)(c1ccc([*:1])cc1)N(CC(O)Cn1c2ccccc2c2ccccc21)[*:2],Cl[*:1].c1ccc([*:2])cc1,CHEMBL4208775
O=S(=O)(c1ccc([*:1])cc1)N(CC(O)Cn1c2ccccc2c2ccccc21)[*:2],Cl[*:1].c1ccc(C[*:2])cc1,CHEMBL4211801
O=S(=O)(c1ccc([*:1])cc1)N(CC(O)Cn1c2ccccc2c2ccccc21)[*:2],Cl[*:1].c1ccc(CC[*:2])cc1,CHEMBL4206331
O=C(N[*:1])c1c[nH]c2ccc(S(=O)(=O)Nc3ccc(C(F)(F)F)cc3)cc2c1=O,COc1ccc(C[*:1])cc1,CHEMBL3236216
O=C(N[*:1])c1c[nH]c2ccc(S(=O)(=O)Nc3ccc(C(F)(F)F)cc3)cc2c1=O,COc1cccc(C[*:1])c1,CHEMBL3236217
O=C(N[*:1])c1c[nH]c2ccc(S(=O)(=O)Nc3ccc(C(F)(F)F)cc3)cc2c1=O,C1CCC([*:1])CC1,CHEMBL3236220
O=C(N[*:1])c1c[nH]c2ccc(S(=O)(=O)Nc3ccc(C(F)(F)F)cc3)cc2c1=O,c1coc(C[*:1])c1,CHEMBL3236218
O=C(N[*:1])c1c[nH]c2ccc(S(=O)(=O)Nc3ccc(C(F)(F)F)cc3)cc2c1=O,Fc1cccc(C[*:1])c1,CHEMBL3236215
COc1ccc2c(c1)C1(COC(N)=N1)c1cc(-c3ccc([*:1])c([*:2])c3)ccc1O2,FC(F)(F)O[*:1].[*:2],CHEMBL2177327
COc1ccc2c(c1)C1(COC(N)=N1)c1cc(-c3ccc([*:1])c([*:2])c3)ccc1O2,FC(F)(F)O[*:2].[*:1],CHEMBL2177328
NC1=NC(c2ccncc2)(c2cccc([*:1])c2)C2=NCC([*:2])([*:3])CN12,COc1cccc([*:1])c1F.[*:2].[*:3],CHEMBL1957468
NC1=NC(c2ccncc2)(c2cccc([*:1])c2)C2=NCC([*:2])([*:3])CN12,c1ncc([*:1])cn1.[*:2].[*:3],CHEMBL1955882
NC1=NC(c2ccncc2)(c2cccc([*:1])c2)C2=NCC([*:2])([*:3])CN12,COc1ccc(F)c([*:1])c1.F[*:2].F[*:3],CHEMBL1957477
NC1=NC(c2ccncc2)(c2cccc([*:1])c2)C2=NCC([*:2])([*:3])CN12,COc1cccc([*:1])c1F.F[*:2].F[*:3],CHEMBL1957470_CHEMBL1957471_CHEMBL3260842
NC1=NC(c2ccncc2)(c2cccc([*:1])c2)C2=NCC([*:2])([*:3])CN12,F[*:2].F[*:3].c1ncc([*:1])cn1,CHEMBL1957472
COc1ccc2c(CC(=O)Nc3cc(Br)ccc3N3CCN([*:1])CC3)cc(=O)oc2c1,[*:1],CHEMBL205241
COc1ccc2c(CC(=O)Nc3cc(Br)ccc3N3CCN([*:1])CC3)cc(=O)oc2c1,O=S(=O)(c1cccs1)[*:1],CHEMBL205637
COc1ccc2c(CC(=O)Nc3cc(Br)ccc3N3CCN([*:1])CC3)cc(=O)oc2c1,CC(C)(C)OC(=O)[*:1],CHEMBL205309
COc1ncc([*:1])c2c1CC1(c3ccc(F)cc3F)N=C(N)SCC1C2,COc1ccc(C[*:1])cc1,CHEMBL4526561
COc1ncc([*:1])c2c1CC1(c3ccc(F)cc3F)N=C(N)SCC1C2,O=C(NC1CC1)[*:1],CHEMBL4459963
COc1ncc([*:1])c2c1CC1(c3ccc(F)cc3F)N=C(N)SCC1C2,C1CC(C[*:1])CCO1,CHEMBL4530208
COc1ncc([*:1])c2c1CC1(c3ccc(F)cc3F)N=C(N)SCC1C2,Cc1cccc(C)c1C[*:1],CHEMBL4549145
COc1ncc([*:1])c2c1CC1(c3ccc(F)cc3F)N=C(N)SCC1C2,Cc1noc(C)c1C[*:1],CHEMBL4520734
COc1cccc(-c2cccc(C3([*:1])N=C(N)CS3)c2)c1,C[*:1],CHEMBL2380454
COc1cccc(-c2cccc(C3([*:1])N=C(N)CS3)c2)c1,c1cc([*:1])ccn1,CHEMBL2380456
COc1cccc(-c2cccc(C3([*:1])N=C(C)C(N)=N3)c2)c1,C[*:1],CHEMBL2180018
COc1cccc(-c2cccc(C3([*:1])N=C(C)C(N)=N3)c2)c1,CC(=O)N1CCC([*:1])CC1,CHEMBL2180036
COc1cccc(-c2cccc(C3([*:1])N=C(C)C(N)=N3)c2)c1,c1cc([*:1])ccn1,CHEMBL2180023
COc1cccc(-c2cccc(C3([*:1])N=C(C)C(N)=N3)c2)c1,C1CC([*:1])CCO1,CHEMBL2180035
C(=NC1CCN(Cc2ccccc2)CC1)c1ccc([*:1])c([*:2])c1[*:3],C[*:2].[*:1].[*:3],CHEMBL4566242
C(=NC1CCN(Cc2ccccc2)CC1)c1ccc([*:1])c([*:2])c1[*:3],Cl[*:1].[*:2].[*:3],CHEMBL4526950
C(=NC1CCN(Cc2ccccc2)CC1)c1ccc([*:1])c([*:2])c1[*:3],FC(F)(F)O[*:1].[*:2].[*:3],CHEMBL4449445
C(=NC1CCN(Cc2ccccc2)CC1)c1ccc([*:1])c([*:2])c1[*:3],FC(F)(F)[*:1].[*:2].[*:3],CHEMBL4575167
C(=NC1CCN(Cc2ccccc2)CC1)c1ccc([*:1])c([*:2])c1[*:3],F[*:1].[*:2].[*:3],CHEMBL4518938
C(=NC1CCN(Cc2ccccc2)CC1)c1ccc([*:1])c([*:2])c1[*:3],O=[N+]([O-])[*:1].[*:2].[*:3],CHEMBL4452092
C(=NC1CCN(Cc2ccccc2)CC1)c1ccc([*:1])c([*:2])c1[*:3],O[*:3].[*:1].[*:2],CHEMBL4467620
C(=NC1CCN(Cc2ccccc2)CC1)c1ccc([*:1])c([*:2])c1[*:3],CO[*:2].CO[*:3].[*:1],CHEMBL4444849
C(=NC1CCN(Cc2ccccc2)CC1)c1ccc([*:1])c([*:2])c1[*:3],Cl[*:3].Cl[*:1].[*:2],CHEMBL4568264
C(=NC1CCN(Cc2ccccc2)CC1)c1ccc([*:1])c([*:2])c1[*:3],F[*:3].F[*:1].[*:2],CHEMBL4568615
C(=NC1CCN(Cc2ccccc2)CC1)c1ccc([*:1])c([*:2])c1[*:3],O[*:1].O[*:3].[*:2],CHEMBL4556855
c1ccc(CN2CCC(NCc3ccc([*:1])c([*:2])c3[*:3])CC2)cc1,C[*:2].[*:1].[*:3],CHEMBL4458653
c1ccc(CN2CCC(NCc3ccc([*:1])c([*:2])c3[*:3])CC2)cc1,Cl[*:1].[*:2].[*:3],CHEMBL1348834
c1ccc(CN2CCC(NCc3ccc([*:1])c([*:2])c3[*:3])CC2)cc1,FC(F)(F)O[*:1].[*:2].[*:3],CHEMBL4587156
c1ccc(CN2CCC(NCc3ccc([*:1])c([*:2])c3[*:3])CC2)cc1,F[*:1].[*:2].[*:3],CHEMBL1424080
c1ccc(CN2CCC(NCc3ccc([*:1])c([*:2])c3[*:3])CC2)cc1,FC(F)(F)[*:1].[*:2].[*:3],CHEMBL4583534
c1ccc(CN2CCC(NCc3ccc([*:1])c([*:2])c3[*:3])CC2)cc1,O=[N+]([O-])[*:1].[*:2].[*:3],CHEMBL4442580
c1ccc(CN2CCC(NCc3ccc([*:1])c([*:2])c3[*:3])CC2)cc1,O[*:1].[*:2].[*:3],CHEMBL4561792
c1ccc(CN2CCC(NCc3ccc([*:1])c([*:2])c3[*:3])CC2)cc1,CO[*:2].CO[*:3].[*:1],CHEMBL4435826
c1ccc(CN2CCC(NCc3ccc([*:1])c([*:2])c3[*:3])CC2)cc1,Cl[*:1].Cl[*:3].[*:2],CHEMBL4091169
c1ccc(CN2CCC(NCc3ccc([*:1])c([*:2])c3[*:3])CC2)cc1,F[*:3].F[*:1].[*:2],CHEMBL4443695
CC1CC2CSC(N)=NC2(c2ncc(C(=O)N[*:1])s2)CO1,COc1cccc([*:1])c1,CHEMBL4203860
CC1CC2CSC(N)=NC2(c2ncc(C(=O)N[*:1])s2)CO1,COc1cccc([*:1])n1,CHEMBL4212046
Cc1ccccc1-c1ccc2[nH]cc(C(=O)NCc3cccc([*:1])c3)c(=O)c2c1,Br[*:1],CHEMBL3236225
Cc1ccccc1-c1ccc2[nH]cc(C(=O)NCc3cccc([*:1])c3)c(=O)c2c1,FC(F)(F)[*:1],CHEMBL3236224
c1cc(-c2nc3ccc([*:1])cc3[nH]2)nc(N2CCc3ccccc3C2)c1,Cl[*:1],CHEMBL4532096
c1cc(-c2nc3ccc([*:1])cc3[nH]2)nc(N2CCc3ccccc3C2)c1,FC(F)(F)O[*:1],CHEMBL4554770
c1cc(-c2nc3ccc([*:1])cc3[nH]2)nc(N2CCc3ccccc3C2)c1,FC(F)(F)[*:1],CHEMBL4574899
NC1=NC2(c3cc(NC(=O)c4ccc([*:1])cn4)ccc3F)COC([*:2])C2([*:3])CO1,F[*:3].N#C[*:1].[*:2],CHEMBL4568474
NC1=NC2(c3cc(NC(=O)c4ccc([*:1])cn4)ccc3F)COC([*:2])C2([*:3])CO1,FC(F)(F)[*:2].FC(F)(F)[*:1].[*:3],CHEMBL4515824
NC1=NC2(c3cc(NC(=O)c4ncc([*:1])cc4[*:4])cc([*:2])c3[*:3])OCCC2CS1,F[*:3].[*:1].[*:2].[*:4],CHEMBL3897492
NC1=NC2(c3cc(NC(=O)c4ncc([*:1])cc4[*:4])cc([*:2])c3[*:3])OCCC2CS1,F[*:3].N#C[*:1].[*:2].[*:4],CHEMBL3980733
NC1=NC2(c3cc(NC(=O)c4ncc([*:1])cc4[*:4])cc([*:2])c3[*:3])OCCC2CS1,Cl[*:1].F[*:3].[*:2].[*:4],CHEMBL3891534
NC1=NC2(c3cc(NC(=O)c4ncc([*:1])cc4[*:4])cc([*:2])c3[*:3])OCCC2CS1,Br[*:1].F[*:3].[*:2].[*:4],CHEMBL3919597
NC1=NC2(c3cc(NC(=O)c4ncc([*:1])cc4[*:4])cc([*:2])c3[*:3])OCCC2CS1,F[*:3].F[*:1].[*:2].[*:4],CHEMBL3959813
NC1=NC2(c3cc(NC(=O)c4ncc([*:1])cc4[*:4])cc([*:2])c3[*:3])OCCC2CS1,FC(F)O[*:1].F[*:3].[*:2].[*:4],CHEMBL3910646
NC1=NC2(c3cc(NC(=O)c4ncc([*:1])cc4[*:4])cc([*:2])c3[*:3])OCCC2CS1,Cl[*:1].F[*:2].[*:3].[*:4],CHEMBL3900541
NC1=NC2(c3cc(NC(=O)c4ncc([*:1])cc4[*:4])cc([*:2])c3[*:3])OCCC2CS1,F[*:2].F[*:1].[*:3].[*:4],CHEMBL3928503
NC1=NC2(c3cc(NC(=O)c4ncc([*:1])cc4[*:4])cc([*:2])c3[*:3])OCCC2CS1,F[*:3].F[*:4].[*:1].[*:2],CHEMBL3890737
NC1=NC2(c3cc(NC(=O)c4ncc([*:1])cc4[*:4])cc([*:2])c3[*:3])OCCC2CS1,Cl[*:4].Cl[*:1].F[*:3].[*:2],CHEMBL3909581
NC1=NC2(CO1)c1cc([*:1])ccc1OC1COCCC12,N#Cc1cccc([*:1])c1,CHEMBL3265333
NC1=NC2(CO1)c1cc([*:1])ccc1OC1COCCC12,Fc1cc(Cl)cc([*:1])c1,CHEMBL3265334
NC1=NC2(CO1)c1cc([*:1])ccc1OC1COCCC12,Fc1ncccc1[*:1],CHEMBL3265331
NC1=NC2(CO1)c1cc([*:1])ccc1OC1COCCC12,Fc1cncc([*:1])c1,CHEMBL3265332
NC(=NC(=O)Cn1c(-c2ccccc2)ccc1C12CC3CC(CC(C3)C1)C2)[*:1],N[*:1],CHEMBL402330
NC(=NC(=O)Cn1c(-c2ccccc2)ccc1C12CC3CC(CC(C3)C1)C2)[*:1],OCCCN[*:1],CHEMBL403819
NC1=NC2(CO1)c1cc(-c3nc([*:2])ccc3[*:3])ccc1Oc1c2cc([*:1])nc1[*:4],Cl[*:1].F[*:2].[*:3].[*:4],CHEMBL4277255
NC1=NC2(CO1)c1cc(-c3nc([*:2])ccc3[*:3])ccc1Oc1c2cc([*:1])nc1[*:4],F[*:2].Fc1cc([*:1])ccn1.[*:3].[*:4],CHEMBL4285211
NC1=NC2(CO1)c1cc(-c3nc([*:2])ccc3[*:3])ccc1Oc1c2cc([*:1])nc1[*:4],C1=C([*:1])COCC1.F[*:3].F[*:4].[*:2],CHEMBL3394220
c1ccc2cc(SCC(Cn3c4ccccc4c4ccccc43)[*:1])ccc2c1,NCCN[*:1],CHEMBL2058872
c1ccc2cc(SCC(Cn3c4ccccc4c4ccccc43)[*:1])ccc2c1,O[*:1],CHEMBL2058868_CHEMBL2058869_CHEMBL2059601
c1ccc2cc(SCC(C(Cn3c4ccccc4c4ccccc43)[*:2])[*:1])ccc2c1,O[*:1].[*:2],CHEMBL2058874
c1ccc2cc(SCC(C(Cn3c4ccccc4c4ccccc43)[*:2])[*:1])ccc2c1,O[*:2].[*:1],CHEMBL2058875
